transaction_id,client_id,client_prenom,client_nom,montant,anomaly_score,explication
11848,86,Simone,Pereira,65.58,-0.028993969822194487,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
47988,954,Dominique,Allard,589.29,-0.029183471158078733,Transaction non récurrente
44898,501,Amélie,Lejeune,768.96,-0.029264910605775074,Montant très différent de la moyenne commerçant; Transaction non récurrente
30699,388,Céline,Lévy,972.67,-0.029277384980410104,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
7364,866,Élisabeth,Masse,703.17,-0.02941566327680567,Transaction non récurrente
5131,168,Constance,Durand,396.7,-0.02948187057031515,Transaction non récurrente
39372,538,Aimée,Gimenez,535.28,-0.02948958015242953,Transaction non récurrente
13858,757,David,Delorme,399.42,-0.029537396168193508,Transaction non récurrente
11351,57,Bertrand,Verdier,757.75,-0.02954483455384871,Transaction non récurrente
27666,719,Gilbert,Guichard,758.29,-0.02956001566754185,Montant très différent de la moyenne commerçant; Transaction non récurrente
8255,780,Laure,Mercier,407.43,-0.029577581746932036,Transaction non récurrente
47881,781,Nathalie,Marin,81.03,-0.029616244526349256,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
31763,87,Zacharie,Bernard,192.09,-0.029638022960378763,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transactions très rapprochées; Transaction non récurrente
15193,714,Xavier,Collet,430.12,-0.029648295736336094,Transaction non récurrente
8225,705,Suzanne,Barbe,82.23,-0.02966813583514738,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
32741,325,Michel,Gautier,298.0,-0.0296683890749857,Transaction non récurrente
41322,955,Brigitte,Benoit,207.74,-0.029700823039648272,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
9504,797,William,Dupré,661.58,-0.02972531863609007,Transaction non récurrente
26676,410,Émile,Rocher,816.49,-0.029762328051393006,Montant très différent de la moyenne commerçant; Transaction non récurrente
11565,206,Xavier,Mathieu,785.65,-0.02977360583791755,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
8078,130,Adrienne,Guillot,322.66,-0.02977487616421448,Transaction non récurrente
27322,456,Charles,Fournier,404.6,-0.02977558735068697,Transaction non récurrente
90,825,André,Marion,434.44,-0.029783728197788295,Transaction non récurrente
7893,142,Jacqueline,Schneider,849.88,-0.02978536991126024,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
33610,324,Pierre,Letellier,846.21,-0.02978686745506387,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
30861,773,Bernadette,Descamps,464.47,-0.029825843527627294,Transaction non récurrente
35530,44,Simone,Hernandez,876.41,-0.029829579765106695,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
48003,798,Marcelle,Maurice,459.13,-0.029852435904693997,Transaction non récurrente
3342,837,Lucas,Blanchet,307.36,-0.029909433946117336,Transaction non récurrente
26832,863,Xavier,Samson,711.37,-0.029954593394383222,Montant très différent de la moyenne client; Transaction non récurrente
572,918,Théophile,Alexandre,513.83,-0.029976182405048846,Transaction non récurrente
27321,918,Théophile,Alexandre,420.58,-0.029977376006174783,Transaction non récurrente
10807,735,Roger,Blin,136.62,-0.02999186031744472,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transactions très rapprochées; Transaction non récurrente
44954,330,Clémence,Dupré,724.29,-0.030033322061403855,Transaction non récurrente
34521,673,Michèle,Brun,748.53,-0.030052852380060502,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
29385,322,Amélie,Jacquot,323.32,-0.030139334255703587,Transaction non récurrente
34280,688,Lorraine,Duval,898.93,-0.030154664354950955,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
45697,168,Constance,Durand,333.61,-0.030168728364356023,Transaction non récurrente
48378,797,William,Dupré,665.72,-0.03017294490487099,Transaction non récurrente
28472,738,Michel,Masson,883.69,-0.030276230771559165,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
41566,530,Christine,Chrétien,781.21,-0.030299039794399518,Montant très différent de la moyenne commerçant; Transaction non récurrente
20547,563,Stéphane,Maurice,83.25,-0.030316309685730847,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
1896,882,Margot,Lemaire,248.97,-0.03033665642084249,Transaction non récurrente
21134,407,Célina,Blin,53.79,-0.030338282592506927,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
45812,178,Anastasie,Dumont,286.13,-0.030376895034044393,Transaction non récurrente
581,641,Édouard,Rocher,283.88,-0.03041961479970723,Transaction non récurrente
22530,456,Charles,Fournier,392.0,-0.030456560126102428,Transaction non récurrente
39989,90,Geneviève,Daniel,169.39,-0.030502247472302013,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
7452,880,Pauline,Leduc,250.05,-0.030561364364652066,Montant très différent de la moyenne client; Transaction non récurrente
45951,716,Marcelle,Blondel,826.19,-0.03058222561281765,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transactions très rapprochées; Transaction non récurrente
25732,763,Michel,Lesage,956.39,-0.030595307422837004,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
37533,496,Émilie,Blanc,124.69,-0.03061245293965309,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
49637,463,Tristan,Le Roux,441.77,-0.030614121648731563,Transaction non récurrente
30892,930,Antoine,Bruneau,252.68,-0.030653966671299937,Transaction non récurrente
6167,273,Olivier,Maury,790.9,-0.03066545944642718,Montant très différent de la moyenne commerçant; Transaction non récurrente
31652,144,Marguerite,De Oliveira,147.09,-0.03066731082873486,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
34807,99,Timothée,Pires,48.4,-0.030693512246757426,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
35958,293,René,Blanchet,401.76,-0.030706735935774887,Transaction non récurrente
36501,713,Augustin,Didier,222.54,-0.030808920636982706,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
437,908,Marcelle,Evrard,267.0,-0.030940805723268183,Transaction non récurrente
32570,125,Alexandrie,Michel,732.84,-0.03095323773706682,Montant très différent de la moyenne client; Transaction non récurrente
44827,795,Catherine,Adam,850.91,-0.031017223997320764,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
3848,806,Anne,Jacquot,661.0,-0.031023892351312865,Transaction non récurrente
6072,174,Aurore,Blot,81.32,-0.031082329041928536,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
19996,472,Océane,Dos Santos,206.58,-0.03109346666241153,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
12167,927,Julien,Germain,769.82,-0.031136196536128646,Montant très différent de la moyenne client; Transaction non récurrente
2302,87,Zacharie,Bernard,396.23,-0.031180466521110728,Transaction non récurrente
19223,133,Joseph,Meunier,494.92,-0.031191909705974852,Transaction non récurrente
45642,111,Élise,Mathieu,958.85,-0.03128055809510699,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
33659,781,Nathalie,Marin,129.09,-0.031338044309832225,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
16051,461,Yves,Gomes,349.98,-0.03134691025172853,Transaction non récurrente
35039,296,Michelle,De Sousa,594.01,-0.031358170275023634,Transaction non récurrente
7126,903,Jacques,Chartier,823.29,-0.03137547620486947,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
42422,854,Anastasie,Boulanger,264.15,-0.03138053542554842,Transaction non récurrente
24628,868,Paulette,Bodin,771.28,-0.031384883162063004,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
18380,387,Jacques,Fernandes,850.96,-0.0315156488295546,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
13309,887,Roger,De Sousa,148.4,-0.03156913805138928,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
44506,549,Grégoire,Gérard,189.92,-0.03160591166345039,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
49314,429,Paulette,Guillaume,955.8,-0.03161370967406851,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
3530,244,Susanne,Cousin,10.53,-0.03170524099575389,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transactions très rapprochées; Transaction non récurrente
11824,874,Émilie,Bazin,175.81,-0.03175806132304648,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
2039,819,Susan,Morel,429.36,-0.03181262081809444,Transaction non récurrente
32250,112,Nath,Guyon,85.79,-0.03184402556098476,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
4990,729,Zacharie,Blin,517.38,-0.03184603662762464,Transaction non récurrente
44270,682,Colette,Le Goff,47.73,-0.03189845777600098,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
25319,754,Dominique,Laroche,125.05,-0.03196614771252504,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
19545,173,François,Lopes,833.94,-0.03197259519529927,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
32588,158,Christophe,Maillot,917.54,-0.0319824372137274,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
579,850,Théophile,Dupré,558.14,-0.0320367263559167,Transaction non récurrente
47303,888,Gabriel,Maurice,716.96,-0.032107392828854,Transaction non récurrente
35080,984,Diane,Duval,754.94,-0.03211560547958403,Montant très différent de la moyenne commerçant; Transaction non récurrente
11333,389,Inès,Valentin,141.17,-0.03211800271853604,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
75,683,Raymond,Goncalves,381.03,-0.03212848802408241,Transaction non récurrente
1462,533,Françoise,Andre,334.45,-0.03213824354850525,Transaction non récurrente
24001,190,Daniel,Duval,315.24,-0.03215938690621323,Transaction non récurrente
40,98,Vincent,Guillet,20.84,-0.032224527719794005,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
29806,282,Christophe,Voisin,348.61,-0.032272141505385155,Transaction non récurrente
27642,589,Adèle,Dupuy,83.37,-0.03232824344421659,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
13335,983,Victoire,Grondin,391.0,-0.032417881581749186,Transaction non récurrente
47333,78,Julien,Navarro,349.15,-0.0324316737671303,Transaction non récurrente
11632,652,Odette,Lebon,970.31,-0.03248707879212953,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
44759,846,Isaac,Aubry,558.29,-0.03251112584979887,Transaction non récurrente
44166,836,Adèle,Seguin,565.91,-0.03251554072073315,Transaction non récurrente
14730,523,Alfred,Maillard,100.75,-0.032542429030974374,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
647,24,Isabelle,Lecoq,770.81,-0.03257810828760399,Montant très différent de la moyenne commerçant; Transaction non récurrente
28852,738,Michel,Masson,809.5,-0.0325844407292043,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
42888,642,Daniel,Andre,434.57,-0.032635931588292255,Transaction non récurrente
32399,678,Dorothée,Bouchet,675.72,-0.03265954820663719,Transaction non récurrente
48626,79,Alexandre,Cousin,698.47,-0.03266247363408781,Transaction non récurrente
44965,667,Édith,De Oliveira,625.81,-0.03273262771742291,Transaction non récurrente
35937,865,Julien,Coulon,855.99,-0.032817014411155476,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
1883,757,David,Delorme,820.38,-0.0328635382305873,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
11850,787,Dominique,Leroy,777.71,-0.03287270000305431,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
18280,195,Sylvie,Adam,380.31,-0.032889684818143916,Transaction non récurrente
30108,581,Laurent,Camus,934.81,-0.03289195491738617,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
8261,987,Stéphanie,Dupuy,595.15,-0.032971466564195584,Transaction non récurrente
6259,578,Andrée,Mallet,444.26,-0.03297297286556311,Transaction non récurrente
13397,194,Claire,Allain,614.99,-0.03302348429729063,Montant très différent de la moyenne client; Transaction non récurrente
38725,727,Auguste,Lemoine,251.98,-0.03304257424853818,Montant très différent de la moyenne commerçant; Transaction non récurrente
19150,62,Brigitte,Bertrand,579.89,-0.03311982708240657,Transaction non récurrente
15850,42,Luc,Mercier,446.85,-0.033130777844121995,Transaction non récurrente
19366,929,Marianne,Delannoy,830.22,-0.03325976176114254,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
15703,165,Louis,Chauveau,769.39,-0.03331920306479197,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
21131,820,Benoît,Petitjean,825.93,-0.033357103132388266,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
15486,306,Valentine,Humbert,104.09,-0.033407666943447656,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
18805,45,Franck,Hebert,996.6,-0.033428173125021,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
4608,176,Susan,Marie,180.03,-0.033499902853689756,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
21801,589,Adèle,Dupuy,781.38,-0.033513651762749785,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
48667,316,Hugues,Rousset,919.96,-0.03358400198438094,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
3766,423,Louis,Barthelemy,738.96,-0.033620237869657066,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
27464,823,Hélène,Barthelemy,529.36,-0.033638481549448485,Transaction non récurrente
31923,137,Alex,Étienne,91.74,-0.03370397972498507,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
12656,263,Jacques,Pereira,53.22,-0.03372882606867689,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
25542,73,Lucas,Weiss,626.48,-0.033739559360414395,Transaction non récurrente
14862,971,Emmanuelle,Lecomte,212.06,-0.03377939356983184,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
21138,748,Raymond,Masse,769.26,-0.03384424880271686,Montant très différent de la moyenne client; Transaction non récurrente
30696,7,Margaud,Valentin,963.53,-0.033941014275356785,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
31260,158,Christophe,Maillot,91.17,-0.033942188904905524,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
22859,97,François,Pereira,378.81,-0.03394988915774688,Transaction non récurrente
30441,857,Éléonore,Bigot,878.57,-0.0339527202634774,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transactions très rapprochées; Transaction non récurrente
41825,697,Maryse,Lévy,549.38,-0.03400726181795688,Transaction non récurrente
36492,450,Lorraine,Huet,80.61,-0.03401056723145102,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
15554,984,Diane,Duval,795.44,-0.034126503407352016,Montant très différent de la moyenne commerçant; Transaction non récurrente
11617,483,Henriette,Guillon,863.64,-0.03416660177845954,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
33980,848,Gilles,Meyer,818.6,-0.03423119522744955,Montant très différent de la moyenne commerçant; Transactions très rapprochées; Transaction non récurrente
38589,21,Édith,Giraud,816.15,-0.03423367030300617,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
41093,32,Clémence,Pascal,641.22,-0.03435306612208411,Transaction non récurrente
3109,251,Alphonse,Georges,838.59,-0.03436177974441623,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
34205,512,Claudine,Lenoir,922.77,-0.03459653493861581,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
16452,319,Emmanuel,Deschamps,574.47,-0.03460328680496527,Transaction non récurrente
36842,490,Martin,Marion,201.75,-0.03460397874242327,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
18834,406,Isaac,Hoareau,619.3,-0.034607170100058315,Transaction non récurrente
9198,764,Nathalie,Dias,76.1,-0.03466780094608679,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
619,229,Astrid,Lefèvre,524.39,-0.03473964342264557,Transaction non récurrente
37691,457,Roland,Cordier,743.94,-0.034850996960479885,Montant très différent de la moyenne commerçant; Transaction non récurrente
11842,627,Raymond,Dumas,808.18,-0.03489635977611505,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
32353,476,Caroline,Foucher,631.99,-0.03493213211468449,Transaction non récurrente
7431,714,Xavier,Collet,808.71,-0.03498617903264478,Montant très différent de la moyenne commerçant; Transaction non récurrente
29383,374,Gilles,Vincent,769.24,-0.03507928479644862,Transaction non récurrente
33154,931,Henriette,Diallo,649.04,-0.03510372513262183,Transaction non récurrente
11064,227,Margaux,Gillet,40.19,-0.03511855955430354,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
15458,439,Victoire,Leroux,697.47,-0.03512755551042601,Transaction non récurrente
8253,719,Gilbert,Guichard,394.76,-0.03513859229238503,Transaction non récurrente
11654,922,Paulette,Rivière,870.18,-0.03519561531499826,Montant très différent de la moyenne commerçant; Transaction non récurrente
18520,363,Rémy,Bodin,179.02,-0.03521720022881136,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
19697,198,Eugène,De Oliveira,928.74,-0.03533676520359297,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
13868,985,Amélie,Meyer,456.85,-0.03534920653982632,Transaction non récurrente
3946,421,Patricia,Coste,594.21,-0.03542303120811974,Transaction non récurrente
20557,21,Édith,Giraud,985.65,-0.03544114147967137,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
30209,185,Diane,Lemaire,297.18,-0.03544674835602635,Montant très différent de la moyenne client; Transaction non récurrente
19723,902,Alix,Boucher,490.37,-0.03551402504930734,Transaction non récurrente
5918,559,Dominique,Hubert,402.34,-0.035515276477609437,Transaction non récurrente
15866,725,Gabrielle,Lemonnier,174.47,-0.03554204814704642,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
23985,390,Aimée,Thibault,727.79,-0.035587514329232905,Montant très différent de la moyenne client; Transaction non récurrente
31142,392,Paulette,Charrier,411.35,-0.03560431700148892,Transaction non récurrente
7172,939,Hugues,Legendre,702.57,-0.0356359380621355,Montant très différent de la moyenne client; Transaction non récurrente
24765,980,Jérôme,Grondin,572.87,-0.03564164165641359,Transaction non récurrente
353,933,Gabrielle,David,260.88,-0.03568920549342369,Transaction non récurrente
11849,987,Stéphanie,Dupuy,329.32,-0.03585809606849799,Transaction non récurrente
32716,562,Rémy,Marin,311.84,-0.035860414841012545,Transaction non récurrente
2265,133,Joseph,Meunier,589.33,-0.03586947043881239,Transaction non récurrente
14927,811,Jérôme,Descamps,592.9,-0.035884986305788846,Transaction non récurrente
14726,640,Emmanuelle,Leclerc,253.01,-0.03598290024667872,Transaction non récurrente
36719,978,Nicolas,Torres,831.45,-0.03599902237618913,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transactions très rapprochées; Transaction non récurrente
38838,368,Alexandrie,Faivre,560.48,-0.0360019683015641,Transaction non récurrente
18051,908,Marcelle,Evrard,374.24,-0.03606836391440382,Transaction non récurrente
16479,198,Eugène,De Oliveira,863.63,-0.03606908790871011,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
623,7,Margaud,Valentin,438.61,-0.03627533127482396,Transaction non récurrente
40044,812,Céline,Faivre,608.69,-0.036307814359243795,Transaction non récurrente
592,850,Théophile,Dupré,83.32,-0.036315812058067776,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
32703,776,Thérèse,Rolland,250.43,-0.036330876060344575,Montant très différent de la moyenne commerçant; Transaction non récurrente
49665,100,Françoise,Bruneau,925.7,-0.03634398921628679,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
2250,812,Céline,Faivre,331.61,-0.03637844877383223,Transaction non récurrente
20039,728,Grégoire,Gros,295.94,-0.03648217989058111,Transaction non récurrente
11724,718,Margot,Boulay,363.47,-0.036613711797969906,Transaction non récurrente
39971,2,Thierry,Chauvet,907.42,-0.03665415604002664,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
19232,693,Monique,Bouvier,68.49,-0.03668729403122628,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
18708,14,Christelle,Marques,793.87,-0.03671533489019385,Montant très différent de la moyenne client; Transaction non récurrente
44168,191,Nath,Mary,852.72,-0.03678985712766647,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
36452,256,Pauline,Camus,44.85,-0.03682836440958104,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
40791,555,Guillaume,Laine,493.94,-0.03696919889512096,Transaction non récurrente
34520,71,Antoine,Pottier,107.29,-0.03698120761367185,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
6849,481,Gilbert,Legrand,321.07,-0.03698866888241159,Transaction non récurrente
43964,636,Vincent,Barre,156.09,-0.03705817552404256,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
27319,47,Élise,Hamon,201.13,-0.03708825252683079,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
8641,548,Benjamin,Loiseau,560.71,-0.037116399913341036,Transaction non récurrente
19080,357,Gabrielle,Toussaint,988.48,-0.037180772021701336,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
9673,864,Richard,Vallée,430.8,-0.037184932657375325,Transaction non récurrente
2256,462,Henriette,Reynaud,659.81,-0.03721429692028788,Transaction non récurrente
15669,922,Paulette,Rivière,598.38,-0.03722346577819702,Transaction non récurrente
18592,391,Hugues,Lacroix,257.51,-0.03723741339235298,Montant très différent de la moyenne commerçant; Transaction non récurrente
49534,86,Simone,Pereira,930.68,-0.037252642293103655,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
12842,86,Simone,Pereira,529.7,-0.03727363100156744,Transaction non récurrente
10244,543,Tristan,Foucher,201.28,-0.037286623010956754,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
17993,414,Louis,Baudry,505.77,-0.03736558209282548,Transaction non récurrente
33521,14,Christelle,Marques,93.41,-0.037371237375211974,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
37768,29,William,Grégoire,388.65,-0.03742102321027663,Transaction non récurrente
19793,343,Marc,Berger,274.93,-0.03752090962347132,Transaction non récurrente
11868,1000,Valérie,Marin,444.45,-0.037544963149448884,Transaction non récurrente
8903,149,Camille,Bruneau,715.32,-0.03756605301549032,Transaction non récurrente
44843,267,Julien,Fernandes,192.48,-0.03764111495344724,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
43434,813,Henriette,Navarro,234.18,-0.03771075611839325,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transactions très rapprochées; Transaction non récurrente
6617,646,Dominique,Vasseur,969.12,-0.03775618518643009,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
8211,925,Alexandria,Benard,728.05,-0.03777413027220988,Transaction non récurrente
12629,4,Laetitia,Antoine,963.2,-0.03780492839459171,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
3447,486,Sophie,Benard,425.37,-0.03783297281089837,Transaction non récurrente
589,738,Michel,Masson,112.45,-0.03783501122486066,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
29768,167,Guillaume,Poulain,634.87,-0.03785935534790874,Transaction non récurrente
31108,780,Laure,Mercier,986.06,-0.03789639816010415,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
45395,79,Alexandre,Cousin,624.13,-0.038005938780248494,Transaction non récurrente
39425,553,Jeannine,Collin,476.85,-0.038006471051757695,Transaction non récurrente
41860,489,Nicolas,Delattre,338.43,-0.03814163852119601,Transaction non récurrente
43579,183,Simone,Caron,419.84,-0.03814820045055689,Transaction non récurrente
18962,478,Raymond,Jacquet,742.3,-0.03823742339907055,Transaction non récurrente
44422,49,Théophile,Bouvier,227.04,-0.03824526114296045,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
1618,383,Anouk,Dias,446.72,-0.03832998467326343,Transaction non récurrente
14635,144,Marguerite,De Oliveira,756.35,-0.03833841457316545,Transaction non récurrente
12164,545,Claude,Da Costa,648.76,-0.038338550281575734,Transaction non récurrente
44527,208,Éléonore,Lecoq,936.2,-0.038373585393892906,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
4411,302,Laurence,Lefèvre,132.02,-0.03841749440519859,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
7068,736,Alphonse,Arnaud,101.11,-0.03847081972653088,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
41258,941,Suzanne,Costa,15.89,-0.038540266890244035,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
11200,956,Stéphane,Lenoir,902.13,-0.038601874987641005,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
30471,435,Zacharie,Rodrigues,102.08,-0.03871874238252293,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
49218,821,Gabriel,Delorme,503.43,-0.03884892770900783,Transaction non récurrente
2253,853,Olivie,Gillet,532.52,-0.03886511047621477,Transaction non récurrente
30826,353,Pierre,Klein,555.67,-0.03889218185835275,Transaction non récurrente
9169,565,Christelle,Lebrun,247.78,-0.038933803938991596,Montant très différent de la moyenne client; Transaction non récurrente
42441,431,Gilbert,Da Costa,39.26,-0.039069580582954844,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
84,798,Marcelle,Maurice,557.89,-0.03910390922227858,Transaction non récurrente
10581,281,Adélaïde,Laine,959.76,-0.0391143778069164,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
23937,865,Julien,Coulon,258.91,-0.03918138866261045,Transaction non récurrente
12006,667,Édith,De Oliveira,247.34,-0.039298444612447136,Montant très différent de la moyenne client; Transaction non récurrente
23593,909,Honoré,Blondel,832.53,-0.03940389888152562,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
8415,569,Alfred,Lemoine,711.54,-0.03945238936879003,Transaction non récurrente
19257,715,Madeleine,Reynaud,376.0,-0.0395144314467335,Transaction non récurrente
3761,901,Franck,Millet,611.93,-0.039533704421285676,Transaction non récurrente
